sentence_id,token_id,token,source_label,annotator_1,annotator_2,annotator_3
g8pcr8d,16,hat4owaf,,AR-LAT,AR-LAT,AR-LAT
g8pcr8d,17,5elget,,AR-LAT,AR-LAT,AR-LAT
g8pcr8d,18,ahly,,AR-LAT,AR-LAT,AR-LAT
g8pcr8d,19,tany,,AR-LAT,AR-LAT,AR-LAT
g8pcr8d,20,مصر,AR-LAT,AR,AR,AR
g8pcr8d,21,-,OTHER,OTHER,OTHER,OTHER
g8pcr8d,22,لهجة,AR-LAT,AR,AR,AR
g8pcr8d,23,شمال,AR-LAT,AR,AR,AR
g8pcr8d,24,الصعيد,AR-LAT,AR,AR,AR
1393538108063371271,1,صح,AR-LAT,AR,AR,AR
1393538108063371271,2,😂,OTHER,OTHER,OTHER,OTHER
1393538108063371271,3,😂,OTHER,OTHER,OTHER,OTHER
1393538108063371271,4,😂,OTHER,OTHER,OTHER,OTHER
1393538108063371271,5,😂,OTHER,OTHER,OTHER,OTHER
1393538108063371271,6,😂,OTHER,OTHER,OTHER,OTHER
1371374926586908672,1,Power,EN,EN,EN,EN
1371374926586908672,2,لُلُصّبُلُلصّبُررً,AR-LAT,AR,AR,AR
1371374926586908672,3,ॣ,OTHER,OTHER,OTHER,OTHER
1371374926586908672,4,ॣh,OTHER,OTHER,OTHER,OTHER
1371374926586908672,5,ॣ,OTHER,OTHER,OTHER,OTHER
1371374926586908672,6,ॣ,OTHER,OTHER,OTHER,OTHER
1371374926586908672,7,冗,OTHER,OTHER,OTHER,OTHER
ehvxbnn,1,محد,AR-LAT,AR,AR,AR
ehvxbnn,2,ضدك,AR-LAT,AR,AR,AR
ehvxbnn,3,.,OTHER,OTHER,OTHER,OTHER
1349827827122778113,1,“,OTHER,OTHER,OTHER,OTHER
1349827827122778113,2,بيبي,AR-LAT,AR,AR,AR
1349827827122778113,3,دولز,AR-LAT,AR,AR,AR
1349827827122778113,4,”,OTHER,OTHER,OTHER,OTHER
1349827827122778113,5,by,EN,EN,EN,EN
1349827827122778113,6,دي,AR-LAT,AR,AR,AR
1349827827122778113,7,جي,AR-LAT,AR,AR,AR
1349827827122778113,8,توتي,AR-LAT,AR,AR,AR
1349827827122778113,9,وموسكو,AR-LAT,AR,AR,AR
1349827827122778113,10,on,EN,EN,OL,EN
gysx9sf,1,touché,AR,OL,OL,OL
1379046844383236097,1,احنا,AR-LAT,AR,AR,AR
1379046844383236097,2,مش,AR-LAT,AR,AR,AR
1379046844383236097,3,البلد,AR-LAT,AR,AR,AR
1379046844383236097,4,اللي,AR-LAT,AR,AR,AR
1379046844383236097,5,بتحكم…,AR-LAT,AR,AR,AR
1396496478869368833,1,holà,AR,OL,OL,OL
1396496478869368833,2,ft,AR,OL,OL,OL
1396496478869368833,3,.,OTHER,OTHER,OTHER,OTHER
1396496478869368833,4,golden,EN,EN,EN,EN
1396496478869368833,5,hour,EN,EN,EN,EN
1391120366643335173,1,هعيط,AR-LAT,AR,AR,AR
1391120366643335173,2,...,OTHER,OTHER,OTHER,OTHER
1391120366643335173,3,انا,OTHER,AR,AR,AR
1391120366643335173,4,جمبك,OTHER,AR,AR,AR
1391120366643335173,5,بشوف,AR-LAT,AR,AR,AR
1391120366643335173,6,المطار,AR-LAT,AR,AR,AR
1391120366643335173,7,من,AR-LAT,AR,AR,AR
1391120366643335173,8,البلكونة,AR-LAT,AR,AR,AR
1391120366643335173,9,وكل,AR-LAT,AR,AR,AR
1391120366643335173,10,ما,AR-LAT,AR,AR,AR
1391120366643335173,11,طيارة,AR-LAT,AR,AR,AR
1391120366643335173,12,تعدي,AR-LAT,AR,AR,AR
1391120366643335173,13,اكرمش,AR-LAT,AR,AR,AR
1391120366643335173,14,نفسي,AR-LAT,AR,AR,AR
1391120366643335173,15,واغمض,AR-LAT,AR,AR,AR
1391120366643335173,16,عيني,AR-LAT,AR,AR,AR
1391120366643335173,17,😭,OTHER,OTHER,OTHER,OTHER
1283965418554691589,1,هو,AR-LAT,AR,AR,AR
1283965418554691589,2,دا,AR-LAT,AR,AR,AR
1283965418554691589,3,فعلاً,AR-LAT,AR,AR,AR
1283965418554691589,4,إللي,AR-LAT,AR,AR,AR
1283965418554691589,5,كنت,AR-LAT,AR,AR,AR
1283965418554691589,6,محتاجه,AR-LAT,AR,AR,AR
1283965418554691589,7,..,OTHER,OTHER,OTHER,OTHER
1283965418554691589,8,ملوخيه,AR-LAT,AR,AR,AR
1283965418554691589,9,بالنسوان,AR-LAT,AR,AR,AR
1080944280984870914,1,في,AR-LAT,AR,AR,AR
1080944280984870914,2,وسط,AR-LAT,AR,AR,AR
1080944280984870914,3,زحمة,AR-LAT,AR,AR,AR
1080944280984870914,4,حياتنا,AR-LAT,AR,AR,AR
1080944280984870914,5,بحس,AR-LAT,AR,AR,AR
1080944280984870914,6,اننا,AR-LAT,AR,AR,AR
1080944280984870914,7,بنتلهي,AR-LAT,AR,AR,AR
1080944280984870914,8,عن,AR-LAT,AR,AR,AR
1080944280984870914,9,الخير,AR-LAT,AR,AR,AR
1080944280984870914,10,اللى,AR-LAT,AR,AR,AR
1080944280984870914,11,احنا,AR-LAT,AR,AR,AR
1080944280984870914,12,فيه,AR-LAT,AR,AR,AR
1080944280984870914,13,.,OTHER,OTHER,OTHER,OTHER
h0f03l3,1,غجر,AR-LAT,AR,AR,AR
1389902534765072385,1,مراد,AR-LAT,AR,AR,AR
1389902534765072385,2,وزيري,AR-LAT,AR,AR,AR
1389902534765072385,3,لو,AR-LAT,AR,AR,AR
1389902534765072385,4,إتجوزوا,AR-LAT,AR,AR,AR
1389902534765072385,5,،,OTHER,OTHER,OTHER,OTHER
1389902534765072385,6,قدام,AR-LAT,AR,AR,AR
1389902534765072385,7,شوية,AR-LAT,AR,AR,AR
1389902534765072385,8,حيقابلو,AR-LAT,AR,AR,AR
1389902534765072385,9,مشاكل,AR-LAT,AR,AR,AR
1389902534765072385,10,بسبب,AR-LAT,AR,AR,AR
1389902534765072385,11,إختلافتهم,AR-LAT,AR,AR,AR
1389902534765072385,12,الواضحة,AR-LAT,AR,AR,AR
1389902534765072385,13,في,AR-LAT,AR,AR,AR
1389902534765072385,14,اللبس,AR-LAT,AR,AR,AR
1389902534765072385,15,والمزيكا,AR-LAT,AR,AR,AR
1389902534765072385,16,والأكل,AR-LAT,AR,AR,AR
1389902534765072385,17,والحياة,AR-LAT,AR,AR,AR
1389902534765072385,18,،,OTHER,OTHER,OTHER,OTHER
1389902534765072385,19,ولا,AR-LAT,AR,AR,AR
1389902534765072385,20,حيكملوا,AR-LAT,AR,AR,AR
1389902534765072385,21,بعض,AR-LAT,AR,AR,AR
1389902534765072385,22,؟,OTHER,AR,OTHER,OTHER
1405970457950625794,1,كيف,AR-LAT,AR,AR,AR
1405970457950625794,2,بتقدر,AR-LAT,AR,AR,AR
1405970457950625794,3,؟,OTHER,AR,OTHER,OTHER
1405970457950625794,4,الدقيقة,AR-LAT,AR,AR,AR
1405970457950625794,5,بحسها,AR-LAT,AR,AR,AR
1405970457950625794,6,ساعة,AR-LAT,AR,AR,AR
1405970457950625794,7,بدون,AR-LAT,AR,AR,AR
1405970457950625794,8,موسيقى,AR-LAT,AR,AR,AR
1405970457950625794,9,😂,OTHER,OTHER,OTHER,OTHER
fwonvn2,1,Even,EN,EN,EN,EN
fwonvn2,2,the,EN,EN,EN,EN
fwonvn2,3,IMF,EN,EN,EN,EN
fwonvn2,4,are,EN,EN,EN,EN
fwonvn2,5,using,EN,EN,EN,EN
fwonvn2,6,Riad,FR,AR-LAT,AR-LAT,AR-LAT
fwonvn2,7,Salemeh,FR,AR-LAT,AR-LAT,AR-LAT
fwonvn2,8,as,EN,EN,EN,EN
fwonvn2,9,a,EN,EN,EN,EN
fwonvn2,10,كبش,AR-LAT,AR,AR,AR
fwonvn2,11,محرقة,AR-LAT,AR,AR,AR
fwonvn2,12,.,OTHER,OTHER,OTHER,OTHER
1355501914448916481,1,يارب,AR-LAT,AR,AR,AR
1355501914448916481,2,الحكومة,AR-LAT,AR,AR,AR
1355501914448916481,3,هاتريك,AR-LAT,AR,AR,AR
1405118072554496001,1,مفيش,AR-LAT,AR,AR,AR
1405118072554496001,2,عوض,AR-LAT,AR,AR,AR
1405118072554496001,3,بيتوه,AR-LAT,AR,AR,AR
1405118072554496001,4,،,OTHER,OTHER,OTHER,OTHER
1405118072554496001,5,ولا,AR-LAT,AR,AR,AR
1405118072554496001,6,ظلم,AR-LAT,AR,AR,AR
1405118072554496001,7,بيدوم,AR-LAT,AR,AR,AR
1405118072554496001,8,،,OTHER,OTHER,OTHER,OTHER
1405118072554496001,9,ولا,AR-LAT,AR,AR,AR
1405118072554496001,10,فرج,AR-LAT,AR,AR,AR
1405118072554496001,11,بيتأخر,AR-LAT,AR,AR,AR
1405118072554496001,12,،,OTHER,OTHER,OTHER,OTHER
1405118072554496001,13,ولا,AR-LAT,AR,AR,AR
1405118072554496001,14,خير,AR-LAT,AR,AR,AR
1405118072554496001,15,مش,AR-LAT,AR,AR,AR
1405118072554496001,16,بييجي,AR-LAT,AR,AR,AR
1405118072554496001,17,في,AR-LAT,AR,AR,AR
1405118072554496001,18,ميعاده,AR-LAT,AR,AR,AR
1405118072554496001,19,..,OTHER,OTHER,OTHER,OTHER
1405118072554496001,20,``,OTHER,OTHER,OTHER,OTHER
1405118072554496001,21,شمس,AR-LAT,AR,AR,AR
1405118072554496001,22,التبريزي,AR-LAT,AR,AR,AR
1405118072554496001,23,',OTHER,OTHER,OTHER,OTHER
1405118072554496001,24,قال,AR-LAT,AR,AR,AR
1405118072554496001,25,:,OTHER,OTHER,OTHER,OTHER
1405118072554496001,26,(,OTHER,OTHER,OTHER,OTHER
1405118072554496001,27,بقِيَ,AR-LAT,AR,AR,AR
1405118072554496001,28,القليل,AR-LAT,AR,AR,AR
1405118072554496001,29,حتى,AR-LAT,AR,AR,AR
1405118072554496001,30,تُفرج…,AR-LAT,AR,AR,AR
1273003054279917568,1,عملت,AR-LAT,AR,AR,AR
1273003054279917568,2,لماما,AR-LAT,AR,AR,AR
1273003054279917568,3,مينشن,AR-LAT,AR,AR,AR
1273003054279917568,4,في,AR-LAT,AR,AR,AR
1273003054279917568,5,طريقة,AR-LAT,AR,AR,AR
1273003054279917568,6,أكلة,AR-LAT,AR,AR,AR
1273003054279917568,7,ماما,AR-LAT,AR,AR,AR
1273003054279917568,8,:,OTHER,OTHER,OTHER,OTHER
1271671346624450560,1,أَلَا,AR-LAT,AR,AR,AR
1271671346624450560,2,لَهُ,AR-LAT,AR,AR,AR
1271671346624450560,3,الْخَلْقُ,AR-LAT,AR,AR,AR
1271671346624450560,4,وَالْأَمْرُ,AR-LAT,AR,AR,AR
1271671346624450560,5,ۗ,AR-LAT,OTHER,OTHER,OTHER
1271671346624450560,6,تَبَارَكَ,AR-LAT,AR,AR,AR
1271671346624450560,7,اللَّهُ,AR-LAT,AR,AR,AR
1271671346624450560,8,رَبُّ,AR-LAT,AR,AR,AR
1386127891625390082,1,فعليا,AR-LAT,AR,AR,AR
1386127891625390082,2,الـ,AR-LAT,AR,AR,AR
1386127891625390082,3,unexpected,EN,EN,EN,EN
1386127891625390082,4,messages,EN,EN,EN,EN
1386127891625390082,5,أحلى,AR-LAT,AR,AR,AR
1386127891625390082,6,شي,AR-LAT,AR,AR,AR
1267407157894488065,1,ماذا,AR-LAT,AR,AR,AR
1267407157894488065,2,اذا,AR-LAT,AR,AR,AR
1267407157894488065,3,العالم,AR-LAT,AR,AR,AR
1267407157894488065,4,كلة,AR-LAT,AR,AR,AR
1267407157894488065,5,out,EN,EN,EN,EN
1267407157894488065,6,of,EN,EN,EN,EN
1267407157894488065,7,my,EN,EN,EN,EN
1267407157894488065,8,league,EN,EN,EN,EN
1267407157894488065,9,بجد,AR-LAT,AR,AR,AR
gxpjjmq,1,ينهرابيض,AR-LAT,AR,AR,AR
gxpjjmq,2,عضحك,AR-LAT,AR,AR,AR
gxpjjmq,3,😂,OTHER,OTHER,OTHER,OTHER
gxpjjmq,4,😂,OTHER,OTHER,OTHER,OTHER
1322138570543554560,1,غلط,AR-LAT,AR,AR,AR
1322138570543554560,2,انك,AR-LAT,AR,AR,AR
1322138570543554560,3,تحاسبني,AR-LAT,AR,AR,AR
1322138570543554560,4,على,AR-LAT,AR,AR,AR
1322138570543554560,5,ردة,AR-LAT,AR,AR,AR
1322138570543554560,6,فعلي,AR-LAT,AR,AR,AR
1322138570543554560,7,وتنسى,AR-LAT,AR,AR,AR
1322138570543554560,8,إن,AR-LAT,AR,AR,AR
1322138570543554560,9,فعلك,AR-LAT,AR,AR,AR
1322138570543554560,10,هو,AR-LAT,AR,AR,AR
1322138570543554560,11,أساس,AR-LAT,AR,AR,AR
1322138570543554560,12,هذا,AR-LAT,AR,AR,AR
1322138570543554560,13,الرد,AR-LAT,AR,AR,AR
1322138570543554560,14,!,OTHER,OTHER,OTHER,OTHER
1302859317935255552,1,معراب,AR-LAT,AR,AR,AR
1302859317935255552,2,ما,AR-LAT,AR,AR,AR
1302859317935255552,3,بتحكي,AR-LAT,AR,AR,AR
1302859317935255552,4,إلا,AR-LAT,AR,AR,AR
1302859317935255552,5,صح,AR-LAT,AR,AR,AR
1370996365552185345,1,يلا,AR-LAT,AR,AR,AR
1370996365552185345,2,اصحى,AR-LAT,AR,AR,AR
1370996365552185345,3,غنت,AR-LAT,AR,AR,AR
1370996365552185345,4,فيروز,AR-LAT,AR,AR,AR
1370996365552185345,5,😌,OTHER,OTHER,OTHER,OTHER
1376830319698059264,1,Work,EN,EN,EN,EN
1376830319698059264,2,hard,EN,EN,EN,EN
1376830319698059264,3,until,EN,EN,EN,ENE
1376830319698059264,4,you,EN,EN,EN,EN
1376830319698059264,5,become,EN,EN,EN,EN
1376830319698059264,6,“,OTHER,OTHER,OTHER,OTHER
1376830319698059264,7,الواسطة,AR-LAT,AR,AR,AR
1376830319698059264,8,``,OTHER,OTHER,OTHER,OTHER
gddd5ud,1,cette,AR,OL,OL,OL
gddd5ud,2,video,FR,OL,OL,OL
gddd5ud,3,n'est,AR,OL,OL,OL
gddd5ud,4,pas,AR,OL,OL,OL
gddd5ud,5,disponible,AR,OL,OL,OL
gddd5ud,6,dans,AR,OL,OL,OL
gddd5ud,7,votre,AR,OL,OL,OL
gddd5ud,8,pays,AR,OL,OL,OL
gddd5ud,9,🙄,OTHER,OTHER,OTHER,OTHER
1376698646130003970,1,بظبط,AR-LAT,AR,AR,AR
1376698646130003970,2,ايوه,AR-LAT,AR,AR,AR
1060662589057892355,1,مجتهد,AR-LAT,AR,AR,AR
1060662589057892355,2,يعني,AR-LAT,AR,AR,AR
1060662589057892355,3,بيعرف,AR-LAT,AR,AR,AR
1060662589057892355,4,ينجح,AR-LAT,AR,AR,AR
1060662589057892355,5,😂,OTHER,OTHER,OTHER,OTHER
1060662589057892355,6,😂,OTHER,OTHER,OTHER,OTHER
gaf8gxf,1,لا,AR-LAT,AR,AR,AR
gaf8gxf,2,فظّ,AR-LAT,AR,AR,AR
gaf8gxf,3,اصبعك,AR-LAT,AR,AR,AR
gaf8gxf,4,يا,AR-LAT,AR,AR,AR
gaf8gxf,5,أم,AR-LAT,AR,AR,AR
gaf8gxf,6,العرب,AR-LAT,AR,AR,AR
gaecanv,1,It,EN,EN,EN,EN
gaecanv,2,looks,EN,EN,EN,EN
gaecanv,3,to,EN,EN,EN,EN
gaecanv,4,me,EN,EN,EN,EN
gaecanv,5,like,EN,EN,EN,EN
gaecanv,6,different,EN,EN,EN,EN
gaecanv,7,letters,EN,EN,EN,EN
gaecanv,8,هه,AR-LAT,AR,AR,AR
gaecanv,9,عيب,AR-LAT,AR,AR,AR
gaecanv,10,عيييب,AR-LAT,AR,AR,AR
gaecanv,11,عييييييب,AR-LAT,AR,AR,AR
gaecanv,12,Ps,OTHER,AR-LAT,AR-LAT,AR-LAT
gaecanv,13,:,OTHER,OTHER,OTHER,OTHER
gaecanv,14,Woah,OTHER,EN,EN,EN
gaecanv,15,!,OTHER,OTHER,OTHER,OTHER
1196550177848467464,1,اوسخ,AR-LAT,AR,AR,AR
1196550177848467464,2,يوم,AR-LAT,AR,AR,AR
1196550177848467464,3,ولله,AR-LAT,AR,AR,AR
1196550177848467464,4,و,AR-LAT,AR,AR,AR
1196550177848467464,5,اوسخ,AR-LAT,AR,AR,AR
1196550177848467464,6,حاجة,AR-LAT,AR,AR,AR
1196550177848467464,7,ممكن,AR-LAT,AR,AR,AR
1196550177848467464,8,تفتكرها,AR-LAT,AR,AR,AR
1196550177848467464,9,،,OTHER,OTHER,OTHER,OTHER
1196550177848467464,10,لما,AR-LAT,AR,AR,AR
1196550177848467464,11,افتكرت,AR-LAT,AR,AR,AR
1196550177848467464,12,المشهد,AR-LAT,AR,AR,AR
1196550177848467464,13,اتبضنت,AR-LAT,AR,AR,AR
1196550177848467464,14,فشخ,AR-LAT,AR,AR,AR
1196550177848467464,15,ينعل,AR-LAT,AR,AR,AR
1196550177848467464,16,دي,AR-LAT,AR,AR,AR
1196550177848467464,17,احداث,AR-LAT,AR,AR,AR
1196550177848467464,18,و,AR-LAT,AR,AR,AR
1196550177848467464,19,ينعل,AR-LAT,AR,AR,AR
1196550177848467464,20,بورسعيد,AR-LAT,AR,AR,AR
1196550177848467464,21,و,AR-LAT,AR,AR,AR
1196550177848467464,22,ربنا,AR-LAT,AR,AR,AR
1196550177848467464,23,يرحم,AR-LAT,AR,AR,AR
1196550177848467464,24,شهدائنا,AR-LAT,AR,AR,AR
gafeyth,1,Baraka,FR,OL,OL,OL
gafeyth,2,Parce,AR,OL,OL,OL
gafeyth,3,que,AR,OL,OL,OL
gafeyth,4,personne,AR,OL,OL,OL
gafeyth,5,",",OTHER,OTHER,OTHER,OTHER
gafeyth,6,ni,AR,OL,OL,OL
gafeyth,7,même,AR,OL,OL,OL
gafeyth,8,les,AR,OL,OL,OL
gafeyth,9,lois,AR,OL,OL,OL
gafeyth,10,",",OTHER,OTHER,OTHER,OTHER
gafeyth,11,pourront,AR,OL,OL,OL
gafeyth,12,enlever,AR,OL,OL,OL
gafeyth,13,cette,AR,OL,OL,OL
gafeyth,14,croyance,AR,OL,OL,OL
gafeyth,15,",",OTHER,OTHER,OTHER,OTHER
gafeyth,16,cette,AR,OL,OL,OL
gafeyth,17,idée,AR,OL,OL,OL
gafeyth,18,que,AR,OL,OL,OL
gafeyth,19,mourir,AR,OL,OL,OL
gafeyth,20,martyr,AR,OL,OL,OL
gafeyth,21,est,AR,OL,OL,OL
gafeyth,22,la,AR,OL,OL,OL
gafeyth,23,plus,AR,OL,OL,OL
gafeyth,24,belle,AR,OL,OL,OL
gafeyth,25,chose,AR,OL,OL,OL
gafeyth,26,dans,AR,OL,OL,OL
gafeyth,27,la,AR,OL,OL,OL
gafeyth,28,vie,AR,OL,OL,OL
gafeyth,29,d'un,AR,OL,OL,OL
gafeyth,30,croyant,AR,OL,OL,OL
gafeyth,31,City,AR,EN,EN,EN
gafeyth,32,?,OTHER,OTHER,OTHER,OTHER
gafeyth,33,Yea,EN,EN,EN,EN
gafeyth,34,fuck,EN,EN,EN,EN
gafeyth,35,them,EN,EN,EN,EN
gafeyth,36,.,OTHER,OTHER,OTHER,OTHER
gafeyth,37,I,EN,EN,EN,EN
gafeyth,38,do,EN,EN,EN,EN
gafeyth,39,n't,EN,EN,EN,EN
gafeyth,40,know,EN,EN,EN,EN
gafeyth,41,that,EN,EN,EN,EN
gafeyth,42,much,EN,EN,EN,EN
gafeyth,43,on,EN,EN,EN,EN
gafeyth,44,CCIF,FR,EN,EN,EN
gafeyth,45,tho,EN,EN,EN,EN
gafeyth,46,.,OTHER,OTHER,OTHER,OTHER
1360575501392375811,1,وماله,AR-LAT,AR,AR,AR
1360575501392375811,2,😂,OTHER,OTHER,OTHER,OTHER
e0dwrih,1,كتر,AR-LAT,AR,AR,AR
e0dwrih,2,خيرهم,AR-LAT,AR,AR,AR
e0dwrih,3,....,OTHER,OTHER,OTHER,OTHER
e0dwrih,4,ما,AR-LAT,AR,AR,AR
e0dwrih,5,هذا,AR-LAT,AR,AR,AR
e0dwrih,6,التسامح,AR-LAT,AR,AR,AR
e0dwrih,7,🤗,OTHER,OTHER,OTHER,OTHER
1199139004702240768,1,ليش,AR-LAT,AR,AR,AR
1199139004702240768,2,مين,AR-LAT,AR,AR,AR
1199139004702240768,3,طالعوا,AR-LAT,AR,AR,AR
1199139004702240768,4,مع,AR-LAT,AR,AR,AR
1199139004702240768,5,سرمايتا,AR-LAT,AR,AR,AR
1199139004702240768,6,للست,AR-LAT,AR,AR,AR
1199139004702240768,7,و,AR-LAT,AR,AR,AR
1199139004702240768,8,عّم,AR-LAT,AR,AR,AR
1199139004702240768,9,يتوقحن,AR-LAT,AR,AR,AR
1199139004702240768,10,و,AR-LAT,AR,AR,AR
1199139004702240768,11,يحاسبا,AR-LAT,AR,AR,AR
1199139004702240768,12,؟,OTHER,OTHER,OTHER,OTHER
1199139004702240768,13,؟,OTHER,OTHER,OTHER,OTHER
1199139004702240768,14,هلا,AR-LAT,AR,AR,AR
1199139004702240768,15,لي,AR-LAT,AR,AR,AR
1199139004702240768,16,بيستغل,AR-LAT,AR,AR,AR
1199139004702240768,17,ثورة,AR-LAT,AR,AR,AR
1199139004702240768,18,تيفيق,AR-LAT,AR,AR,AR
1199139004702240768,19,عبلدو,AR-LAT,AR,AR,AR
1199139004702240768,20,و,AR-LAT,AR,AR,AR
1199139004702240768,21,كل,AR-LAT,AR,AR,AR
1199139004702240768,22,عمرو,AR-LAT,AR,AR,AR
1199139004702240768,23,متحزب,AR-LAT,AR,AR,AR
1199139004702240768,24,..,OTHER,OTHER,OTHER,OTHER
1199139004702240768,25,بينحسبلو,AR-LAT,AR,AR,AR
1199139004702240768,26,حساب,AR-LAT,AR,AR,AR
1199139004702240768,27,!,OTHER,OTHER,OTHER,OTHER
1199139004702240768,28,؟,OTHER,OTHER,OTHER,OTHER
1199139004702240768,29,؟,OTHER,OTHER,OTHER,OTHER
1199139004702240768,30,؟,OTHER,OTHER,OTHER,OTHER
1199139004702240768,31,بشرفكن,AR-LAT,AR,AR,AR
1199139004702240768,32,ولو,AR-LAT,AR,AR,AR
1199139004702240768,33,..,OTHER,OTHER,OTHER,OTHER
1199139004702240768,34,في,AR-LAT,AR,AR,AR
1199139004702240768,35,أشياء,AR-LAT,AR,AR,AR
1199139004702240768,36,ما,AR-LAT,AR,AR,AR
1199139004702240768,37,بينرد,AR-LAT,AR,AR,AR
1199139004702240768,38,عليها,AR-LAT,AR,AR,AR
1199139004702240768,39,اصلا,AR-LAT,AR,AR,AR
1199139004702240768,40,!,OTHER,OTHER,OTHER,OTHER
1199139004702240768,41,!,OTHER,OTHER,OTHER,OTHER
1249263909116182528,1,بهظر,AR-LAT,AR,AR,AR
1249263909116182528,2,🙄,OTHER,OTHER,OTHER,OTHER
1249263909116182528,3,انا,AR-LAT,AR,AR,AR
1249263909116182528,4,ما,AR-LAT,AR,AR,AR
1249263909116182528,5,بمشي,AR-LAT,AR,AR,AR
1249263909116182528,6,spa,EN,EN,EN,EN
1249263909116182528,7,يا,AR-LAT,AR,AR,AR
1249263909116182528,8,تيتا,AR-LAT,AR,AR,AR
1386727553709322240,1,Who,EN,EN,EN,EN
1386727553709322240,2,thought,EN,EN,EN,EN
1386727553709322240,3,that,EN,EN,EN,EN
1386727553709322240,4,d,EN,EN,EN,EN
1386727553709322240,5,i,EN,EN,EN,EN
1386727553709322240,6,d,EN,EN,EN,EN
1386727553709322240,7,randomly,EN,EN,EN,EN
1386727553709322240,8,remember,EN,EN,EN,EN
1386727553709322240,9,``,OTHER,OTHER,OTHER,OTHER
1386727553709322240,10,حرام,AR-LAT,AR,AR,AR
1386727553709322240,11,ولاهي,AR-LAT,AR,AR,AR
1386727553709322240,12,يخربيت,AR-LAT,AR,AR,AR
1386727553709322240,13,الظولم,AR-LAT,AR,AR,AR
1386727553709322240,14,',OTHER,OTHER,OTHER,OTHER
1386727553709322240,15,on,EN,EN,EN,EN
1386727553709322240,16,a,EN,EN,EN,EN
1386727553709322240,17,low,EN,EN,EN,EN
1386727553709322240,18,quality,EN,EN,EN,EN
1386727553709322240,19,mai,FR,AR-LAT,AR-LAT,AR-LAT
1386727553709322240,20,ezzidine,FR,AR-LAT,AR-LAT,AR-LAT
1386727553709322240,21,picture,EN,EN,EN,EN
1386727553709322240,22,and,EN,EN,EN,EN
1386727553709322240,23,laugh,EN,EN,EN,EN
1386727553709322240,24,hysterically,EN,EN,EN,EN
ehodhmu,1,هه,AR-LAT,AR,AR,AR
ehodhmu,2,.,OTHER,OTHER,OTHER,OTHER
1394593093253484547,1,``,OTHER,OTHER,OTHER,OTHER
1394593093253484547,2,إنَّها,AR-LAT,AR,AR,AR
1394593093253484547,3,لَمِن,AR-LAT,AR,AR,AR
1394593093253484547,4,أصعب,AR-LAT,AR,AR,AR
1394593093253484547,5,الفترات,AR-LAT,AR,AR,AR
1394593093253484547,6,..,OTHER,OTHER,OTHER,OTHER
1394593093253484547,7,لكنَّ,AR-LAT,AR,AR,AR
1394593093253484547,8,الله,AR-LAT,AR,AR,AR
1394593093253484547,9,مَعَنا,AR-LAT,AR,AR,AR
1394593093253484547,10,.,OTHER,OTHER,OTHER,OTHER
1394593093253484547,11,',OTHER,OTHER,OTHER,OTHER
1089677925920751617,1,-,OTHER,OTHER,OTHER,OTHER
1089677925920751617,2,نفسك,AR-LAT,AR,AR,AR
1089677925920751617,3,تشتغل,AR-LAT,AR,AR,AR
1089677925920751617,4,ايه,AR-LAT,AR,AR,AR
1089677925920751617,5,؟,OTHER,OTHER,OTHER,OTHER
1089677925920751617,6,-,OTHER,OTHER,OTHER,OTHER
1089677925920751617,7,مراد,AR-LAT,AR,AR,AR
1089677925920751617,8,مكرم,AR-LAT,AR,AR,AR
1397376676707938308,1,الفيديوا,AR-LAT,AR,AR,AR
1397376676707938308,2,ده,AR-LAT,AR,AR,AR
1397376676707938308,3,جولد,AR-LAT,AR,AR,AR
1397376676707938308,4,بالنسبالي,AR-LAT,AR,AR,AR
1397376676707938308,5,😂,OTHER,OTHER,OTHER,OTHER
1397376676707938308,6,😂,OTHER,OTHER,OTHER,OTHER
1397376676707938308,7,😂,OTHER,OTHER,OTHER,OTHER
1397376676707938308,8,😂,OTHER,OTHER,OTHER,OTHER
1345025863478374402,1,``,OTHER,OTHER,OTHER,OTHER
1345025863478374402,2,مسّنا,AR-LAT,AR,AR,AR
1345025863478374402,3,الحلم,AR-LAT,AR,AR,AR
1345025863478374402,4,مرّة,AR-LAT,AR,AR,AR
1345025863478374402,5,',OTHER,OTHER,OTHER,OTHER
1393540513349910531,1,كل,AR-LAT,AR,AR,AR
1393540513349910531,2,م,AR-LAT,AR,AR,AR
1393540513349910531,3,بشوف,AR-LAT,AR,AR,AR
1393540513349910531,4,كلمة,AR-LAT,AR,AR,AR
1393540513349910531,5,كحك,AR-LAT,AR,AR,AR
1393540513349910531,6,عالتايملاين,AR-LAT,AR,AR,AR
1393540513349910531,7,بفتكر,AR-LAT,AR,AR,AR
1393540513349910531,8,البتاعه,AR-LAT,AR,AR,AR
1393540513349910531,9,دي,AR-LAT,AR,AR,AR
1401254174298357761,1,-,OTHER,OTHER,OTHER,OTHER
1401254174298357761,2,wtf,EN,EN,EN,EN
1401254174298357761,3,-,OTHER,OTHER,OTHER,OTHER
1401254174298357761,4,يا,AR-LAT,AR,AR,AR
1401254174298357761,5,بت,AR-LAT,AR,AR,AR
1401254174298357761,6,المره,AR-LAT,AR,AR,AR
1401254174298357761,7,الوسخه,AR-LAT,AR,AR,AR
1401254174298357761,8,عيلتك,AR-LAT,AR,AR,AR
1401254174298357761,9,كلها,AR-LAT,AR,AR,AR
